TrialID,Last Refreshed on,Public title,Scientific title,Acronym,Primary sponsor,Date registration,Date registration3,Export date,Source Register,web address,Recruitment Status,other records,Inclusion agemin,Inclusion agemax,Inclusion gender,Date enrollement,Target size,Study type,Study design,Phase,Countries,Contact Firstname,Contact Lastname,Contact Address,Contact Email,Contact Tel,Contact Affiliation,Inclusion Criteria,Exclusion Criteria,Condition,Intervention,Primary outcome,Secondary outcome,results date posted,results date completed,results url link,Retrospective flag,Bridging flag truefalse,Bridged type,results yes no

NCT03712072,12-Dec-20,Multi-modal Neuroimaging in Children With Cerebral Palsy or Brachial Plexus Birth Palsy,Multi-modal Neuroimaging in Children With Cerebral Palsy or Brachial Plexus Birth Palsy to Assess Functional and Anatomical Reorganization in Relation to Sensory and Motor Functions,,Boston Children's Hospital,24/01/2018,20180124,03/03/2024 21:37:18,ClinicalTrials.gov,https://clinicaltrials.gov/show/NCT03712072,Not recruiting,No,N/A,18 Years,All,01/02/2018,32,Observational,,,United States, ,"Christos Papadelis, PhD",,,,Boston Children's Hospital,"
<br>        Inclusion Criteria:
<br>
<br>        Children with Cerebral Palsy should have:
<br>
<br>          -  An evaluation by a pediatric neurologist with a diagnosis of CP due to PV-WMI,
<br>
<br>          -  Absence of any genetic syndrome diagnosis,
<br>
<br>          -  No history of trauma or brain operation,
<br>
<br>          -  Classified as high-functioning (I or II) at the Gross Motor Function Classification
<br>             System (GMFCS)32.
<br>
<br>        Children with Brachial Plexus Birth Palsy should have:
<br>
<br>          -  An evaluation by a hand and upper extremity surgeon with a diagnosis of BPBP
<br>
<br>          -  May or may not have undergone primary microsurgical or secondary reconstructive
<br>             operations prior to this study.
<br>
<br>        Typically Developing children should have:
<br>
<br>          -  No history of neurological disorder or brain injury.
<br>
<br>        Exclusion Criteria:
<br>
<br>        Children will be excluded if they meet any of the follow criteria, determined via their
<br>        medical and developmental history:
<br>
<br>          -  Having a hard time sitting still,
<br>
<br>          -  Presence of any metal implants,
<br>
<br>          -  Baclofen pumps,
<br>
<br>          -  History of traumatic brain injury or brain operation.
<br>      ",,"Cerebral Palsy;Brachial Plexus; Injury, Newborn",Device: Magnetoencephalography (MEG);Device: Electroencephalography (EEG);Device: Transcranial Magnetic Stimulation (TMS),Somatosensory evoked potentials as assessed using MEG,Motor evoked amplitude as assessed using MEG;Somatosensory evoked potentials as assessed using EEG;Motor evoked potentials as assessed using EEG;Cortical excitability of motor cortex assessed using TMS,,,,Yes,FALSE,          ,

CTRI/2018/01/011359,24-Nov-21,A clinical trial to study the effect of brain stimulation by surface magnetic coil in patients with levodopa induced abnormal movements in parkinsons disease and abnormal movements in huntingtons chorea,Evaluating the effects of repetitive transcranial magnetic stimulation in Parkinsons disease and Huntingtons disease- a pilot study                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ,,Vinay Goyal,16/01/2018,20180116,03/03/2024 21:37:18,CTRI,http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=22261,Recruiting,No,,,,19/01/2018,40,Interventional,"Randomized, Parallel Group, Placebo Controlled Trial<br>  Method of generating randomization sequence:Permuted block randomization, variable  Method of allocation concealment:Sequentially numbered, sealed, opaque envelopes  Blinding and masking:Participant Blinded",Phase 1,India,Varun Reddy G,,"Cardio Neuro Center,
Department of Neurology
All India Institute of Medical sciences,
New Delhi ",drvinaygoyal@gmail.com,1126594210,"AIIMS, NEW DELHI",Inclusion criteria: a) PD patients diagnosed with UKPD Brain bank criteria between age group of 45-75 years with levodopa induced dyskinesia <br/ ><br>b) PD patients with stable medication for at least 30 days <br/ ><br>c) PD patients of both sexes with modified Hoen and Yahr stage-2.5-4 <br/ ><br>d) HD patients with disabling chorea (Fahn and shoulson stage 2 to 4) and non-responsive to neuroleptics <br/ ><br>,"Exclusion criteria: a) Features of Atypical Parkinsonism <br/ ><br>b) History of neurosurgery on brain <br/ ><br>c) Family (1st degree relatives) history of epilepsy <br/ ><br>d)History of psychiatric disorders (schizophrenia, schizoaffective disorder, other psychosis, claustrophobia;  rapid-cycling bipolar illness, alcohol/drug abuse) within the past year <br/ ><br>","Health Condition 1: null- In patient who are ambulatory and having Parkinsons disease or Huntingtons disease
Health Condition 2: G20- Parkinsons disease
",Intervention1: Repetitive transcranial magnetic stimulation(rTMS)-Real stimulation: Patients will be subjected to repetitive transcranial magnetic stimulation with a figure of 8 coil over a period of 4 days  as per the stimulation protocol after randomisation after they satisfy the inclusion criteria.<br>Control Intervention1: Repetitive transcranial magnetic stimulation- sham stimulation: Patients will be subjected to repetitive transcranial magnetic stimulation using a sham coil after randomisation<br>,"In case of parkinsonsâ??s disease, the outcome measures studied are the change in UDysR(Unified dyskinesia rating) score pre(1st day) and post rTMS(5th day).  <br/ ><br>In case of Huntingtonâ??s disease, the outcome measures studied are the changes in the UHDRS(Unified huntingtons disease rating) and   AIMS(Abnormal involuntary movement score) scores pre rTMS(1st day) and post rTMS(5th day)  <br/ ><br>Timepoint: 1st and 5th day",The percentage of levodopa induced dyskinesias(LIDs) monitored with hausers motor diary over next 4 weeksTimepoint: At the end of 4 weeks,,,,Yes,FALSE,          ,

NCT03342846,12-Dec-20,High Versus Low Frequency rTMS on Motor Dysfunction in PD,The Effect of High Versus Low Frequency Repetitive Transcranial Magnetic Stimulation on Motor Dysfunction in Parkinson's Disease; Which is More Beneficial?,,Assiut University,07/11/2017,20171107,03/03/2024 21:37:18,ClinicalTrials.gov,https://clinicaltrials.gov/show/NCT03342846,Not recruiting,No,50 Years,80 Years,All,20/08/2017,40,Interventional,"Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Treatment. Masking: Double (Participant, Outcomes Assessor). ",N/A,Egypt, ,"eman M Khedr, MD",,,,"Professor of Neurology, Faculty of Medicine, Assiut University","
<br>        Inclusion Criteria:
<br>
<br>          -  All PD patients who were diagnosed according to UK bank criteria for PD.
<br>
<br>        Exclusion Criteria:
<br>
<br>          -  History of repeated head injury.
<br>
<br>          -  History of repeated cerebrovascular strokes
<br>
<br>          -  History of defined encephalitis
<br>
<br>          -  Oculogyric crisis, supra nuclear gaze palsy.
<br>
<br>          -  Family history of more than one relative
<br>
<br>          -  severe dementia, MMSE < 23, severe depression
<br>
<br>          -  Cerebellar signs
<br>
<br>          -  Babiniski sign
<br>
<br>          -  Hydrocephalus or intracranial lesion on neuroimaging
<br>
<br>          -  Patients with intracranial on neuroimaging
<br>
<br>          -  Patients with intracranial metallic device or pacemaker
<br>
<br>          -  Patients who were unable to give informed consent because of severe anesthesia, or
<br>             cognitive deficit
<br>      ",,Parkinson Disease,Device: rTMS,change in motor disability,Changes in Cortical excitability,,,,No,FALSE,          ,

NCT03350464,04-Sep-23,Repetitive Transcranial Magnetic Stimulation as a Treatment for Pain in Parkinson's Disease,Open-label Pilot Study Using Repetitive Transcranial Magnetic Stimulation as a Treatment for Pain in Parkinson's Disease,,Walton Centre NHS Foundation Trust,20/10/2017,20171020,03/03/2024 21:37:18,ClinicalTrials.gov,https://clinicaltrials.gov/ct2/show/NCT03350464,Not recruiting,No,18 Years,80 Years,All,05/04/2018,11,Interventional,Allocation: N/A. Intervention model: Single Group Assignment. Primary purpose: Treatment. Masking: None (Open Label). ,N/A,United Kingdom,,,,,,,"
<br>        Inclusion Criteria:
<br>
<br>          1. Patients who have a diagnosis of Parkinson's Disease.
<br>
<br>          2. Medical treatment for the movement disorder to be optimized prior to the study.
<br>
<br>          3. Despite optimum medical therapy neuropathic pain is a major complaint for the patient:
<br>
<br>               1. A minimum total score on the King's Pain Scale of 12 or
<br>
<br>               2. A minimum subset domain score on Fluctuation-related Pain of 6 or
<br>
<br>               3. A minimum subset domain score on Nocturnal pain of 5 or
<br>
<br>               4. A minimum subset domain score on Radicular Pain of 3 or
<br>
<br>          4. No other cause for the pain is identified.
<br>
<br>          5. Age 18-80
<br>
<br>          6. Weekly average pain levels of 3/10 or more at the time of entry
<br>
<br>          7. The patient is capable of and willing to give informed consent for their
<br>             participation.
<br>
<br>          8. The patient is capable of and willing to fill in a daily Pain diary during the study.
<br>
<br>        Exclusion Criteria:
<br>
<br>        Patients will be excluded from the trial if they:
<br>
<br>          1. Are suffering from pain not attributable from Parkinson's Disease
<br>
<br>          2. Are suffering from any neurological or psychiatric disease that could interfere with
<br>             provision of reliable data (dementia, major depression, drug abuse, alcoholism)
<br>
<br>          3. Are suffering from a rapidly progressing malignant disease or other systemic disease
<br>             that is likely to significantly interfere with their participation in the study
<br>
<br>          4. Are candidates or have been listed for surgery or other major medical intervention
<br>             requiring hospitalisation and/or rehabilitation (e.g., hip replacement).
<br>
<br>          5. Have a history of seizures or epilepsy,
<br>
<br>          6. Require high doses of medication known to lower the threshold for seizures (e.g.,
<br>             amitriptyline > 100mg/d,
<br>
<br>          7. Have cerebral space occupying lesion,
<br>
<br>          8. Have a history of severe head injury (associated with a suspicion of brain injury,
<br>             e.g. resulting in unconsciousness for over 24 hrs)
<br>
<br>          9. Have metal located in head (e.g. shrapnel, surgical clips, fragments from welding),
<br>
<br>         10. Have a cochlear implant,
<br>
<br>         11. Have a cardiac pacemaker in situ,
<br>
<br>         12. Have a deep brain or vagal nerve stimulator in situ,
<br>
<br>         13. Are pregnant
<br>      ",,Parkinson Disease;Neuropathic Pain;Pain,Device: Repetitive Transcranial Magnetic Stimulation,No change in the patient's parkinson's disease as measured by Unified Parkinson's Disease Rating Scale III,An improvement by a minimum of 30% in the pain caused by Parkinson's Disease as measured by the King's Parkinson's Disease Pain Scale,,,,Yes,FALSE,          ,

NCT03317509,12-Dec-20,The Effect of High Frequency rTMS on Advancing Parkinson's Disease With Dysphagia,The Effect of High Frequency Repetitive Transcranial Magnetic Stimulation on Advancing Parkinson's Disease With Dysphagia,,Assiut University,07/10/2017,20171007,03/03/2024 21:37:18,ClinicalTrials.gov,https://clinicaltrials.gov/show/NCT03317509,Not recruiting,No,50 Years,75 Years,All,16/07/2017,30,Interventional,"Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Treatment. Masking: Double (Participant, Outcomes Assessor). ",N/A,Egypt, ,Eman M Khedr,,,,"Professor of Neurology, Faculty of Medicine, Assiut University","
<br>        Inclusion Criteria:
<br>
<br>          -  All parkinson's disease patients who were diagnosed according to UK bank criteria for
<br>             PD, Aged 50-75 years, with dysphagia
<br>
<br>        Exclusion Criteria:
<br>
<br>          -  History of repeated head injury
<br>
<br>          -  History of repeated cerebrovascular strokes
<br>
<br>          -  History of defined encephalitis
<br>
<br>          -  Oculogyric crisis, supranuclear gaze palsy
<br>
<br>          -  Family history of more than one relative
<br>
<br>          -  History of drug intake as antipsychotics or MPTP exposure
<br>
<br>          -  Severe dementia, (MMSE < 23), Severe depression (H- D) < severe dysautonomia
<br>
<br>          -  Cerebellar signs
<br>
<br>          -  Babiniski sign
<br>
<br>          -  Strictly unilateral features after 3 years
<br>
<br>          -  Hydrocephalus or intracranial lesion on neuroimaging
<br>
<br>          -  We also excluded patients with intracranial metallic devices or with pacemakers or any
<br>             other device.
<br>
<br>          -  Patients who were unable to give informed Consent because of severe anesthesia or
<br>             cognitive deficit were not included.
<br>      ",,Advanced Parkinson's With Dysphagia,Procedure: repetitive transcranial magnetic (rTMS),changes in dysphagia severity measurement,swallowing changes pre and post 10 sessions using,,,,No,FALSE,          ,

ChiCTR-ROR-17012744,02-Oct-17,Functional magnetic resonance study of neurodegenerative diseases,Effects of different frequency repetitive transcranial magnetic stimulation on brain function connectivity in patients with multiple system atrophy                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ,,Nanjing Brain Hospital,19/09/2017,20170919,03/03/2024 21:37:18,ChiCTR,http://www.chictr.org.cn/showproj.aspx?proj=21717,Not Recruiting,No,,,Male,01/10/2017,1:40;HC:40;,Relative factors research,Randomized parallel controlled trial,Other,,Jingping Shi,,"264 Guangzhou Road, Nanjing, Jiangsu, China",profshijp@163.com,+86 025 82296370,Nanjing Brain Hospital,"Inclusion criteria: (1) MSA group: collected in Nanjing Medical University affiliated brain hospital neurology hospital or outpatient treatment MSA-P And MSA-C patients were enrolled in 40 cases of subtypes. Inclusion criteria: ? meet Gilman diagnostic criteria;
<br>? course of = 5 years, the age of onset = 75 years; ? exclude other neurological diseases, no ataxia or Parkinson's disease Family history; ? no memory loss, intelligent obstacles; ? right hand. (2) healthy control group: randomly selected in the community 40 cases of age, gender, education, matching healthy elderly, no Memory loss, mental retardation, no serious heart, brain, kidney disease history, no history of alcohol and drug abuse, T2 plus There is no cerebral infarction or other vascular damage, are right hand.","Exclusion criteria: Brain injury, encephalitis, drugs, metabolism and other neurological degeneration diseases secondary to Parkinson's syndrome, no other mental disorders and mental retardation, no serious heart, brain, kidney disease history, no alcohol and drug abuse history, T2 There was no cerebral infarction or other vascular injury on the weighted image",multiple system atrophy,1:rTMS;HC:Sham TMS;,"scale;T1 structure, diffusion tensor imaging (DTI), resting functional magnetic resonance (MRI);",,,,,Yes,FALSE,          ,

JPRN-UMIN000021227,17-Oct-23,Refinement of facial Rehabilitation for facial palsy patients with Transcranial Magnetic Stimulation,Refinement of facial Rehabilitation for facial palsy patients with Transcranial Magnetic Stimulation - Refinement of facial Rehabilitation for facial palsy patients                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ,,"Department of Otolaryngology, Nagoya City University",01/09/2017,20170901,03/03/2024 21:37:18,JPRN,https://center6.umin.ac.jp/cgi-open-bin/ctr_e/ctr_view.cgi?recptno=R000024487,Recruiting,No,20years-old,70years-old,Male and Female,30/09/2014,60,Interventional,Parallel Non-randomized,Phase I,Japan,,Akira Inagaki,"1 Kawasumi, Mizuho-cho, Mizuho-ku, Nagoya Japan",meijo_ent@hotmail.com,052-853-8256,Nagoya City University Hospital Dept of Otolaryngology,Inclusion criteria: ,"Exclusion criteria: The patient with intracranial lesions, diabetes, or PS3 or higher",Facial nerve palsy,Rehabilitation with transcranial magnetic stimulation and systemic steroids treatment<br>Standard systemic steroids treatment,Compare the facial nerve palsy scores between the groups with and without intervention,,,,,No,FALSE,          ,

NCT03273270,12-Dec-20,Effects of Neuromodulation and Rehabilitation of the Locomotor Network in Freezing of Gait,Effects of Neuromodulation and Rehabilitation of the Locomotor Network in Freezing of Gait,TMS/FOG,Medical University of South Carolina,28/08/2017,20170828,03/03/2024 21:37:18,ClinicalTrials.gov,https://clinicaltrials.gov/show/NCT03273270,Not recruiting,No,N/A,N/A,All,31/07/2017,20,Interventional,"Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Treatment. Masking: Triple (Participant, Care Provider, Investigator). ",N/A,United States, ,"Gonzalo Revuelta, DO",,,,Medical University of South Carolina,"
<br>        Inclusion Criteria:
<br>
<br>        Subjects meeting diagnostic criteria for PD and documented FoG
<br>
<br>        -
<br>
<br>        Exclusion Criteria:
<br>
<br>          -  Subjects with contraindications to MRI, or TMS (no history of seizures, no metal
<br>             implants in head, no pregnancy) dementia, or inability to complete the walk 30 feet in
<br>             the off state without assistance will be excluded.
<br>      ",,Parkinson Disease With Freezing of Gait,Radiation: transcranial magnetic stimulation,functional MRI,new Freezing of Gait Questionnaire;Objective Gait Assessment,,,,No,FALSE,          ,

NCT03271736,12-Dec-20,Effects of Rhythmic Auditory Cueing on Stepping in Place in Patients With Parkinson's Disease,Effects of Rhythmic Auditory Cueing on Stepping in Place in Patients With Parkinson's Disease,,HsiuYun Chang,06/08/2017,20170806,03/03/2024 21:37:18,ClinicalTrials.gov,https://clinicaltrials.gov/show/NCT03271736,Not recruiting,No,40 Years,80 Years,All,08/02/2018,21,Interventional,Allocation: Non-Randomized. Intervention model: Crossover Assignment. Primary purpose: Treatment. Masking: None (Open Label). ,N/A,Taiwan, ,"Jau Yih Tsauo, PT, phD",,,,"department of physical therapy, college of medicine, National Taiwan University","
<br>        [Patients with Parkinson's disease]
<br>
<br>        Inclusion Criteria:
<br>
<br>          -  Diagnosed with idiopathic Parkinson's disease
<br>
<br>          -  No hearing impairment
<br>
<br>          -  Able to walk independently for at least 10m
<br>
<br>          -  Able to follow command (MMSE >=24)
<br>
<br>        [Healthy subjects]
<br>
<br>          -  No hearing impairment
<br>
<br>          -  Able to walk independently for at least 10m
<br>
<br>          -  Able to follow command (MMSE >=24)
<br>
<br>        Exclusion Criteria:
<br>
<br>          -  With other neurological diseases or psychological diseases
<br>
<br>          -  Dementia
<br>
<br>          -  Family history of epilepsy
<br>
<br>          -  History of head trauma, surgery, or metal implants
<br>
<br>          -  Having pacemaker or other electrical stimulators
<br>
<br>          -  History of syncopes or frequent migraines
<br>      ",,Parkinson Disease,Behavioral: Stepping-in-place exercise with external auditory cues;Device: Transcranial magnetic stimulation (TMS),Changes of transcranial magnetic stimulation (TMS) parameters,Variation of walking step time;Walking ability;Variation of stepping-in-place movement,,,,Yes,FALSE,          ,

NCT03223623,29-Jul-22,Pathophysiology of Focal Hand Dystonia,Investigations of Pathophysiology of Focal Hand Dystonia,,National Institute of Neurological Disorders and Stroke (NINDS),19/07/2017,20170719,03/03/2024 21:37:18,ClinicalTrials.gov,https://clinicaltrials.gov/show/NCT03223623,Not recruiting,No,18 Years,70 Years,All,12/12/2017,32,Interventional,Allocation: Non-Randomized. Intervention model: Parallel Assignment. Primary purpose: Basic Science. Masking: None (Open Label). ,N/A,United States;United States;United States;United States, ; ; ; ,"Mark Hallett, M.D.;Mark Hallett, M.D.;Mark Hallett, M.D.;Mark Hallett, M.D.",,;;;,;;;,National Institute of Neurological Disorders and Stroke (NINDS);National Institute of Neurological Disorders and Stroke (NINDS);National Institute of Neurological Disorders and Stroke (NINDS);National Institute of Neurological Disorders and Stroke (NINDS),,,,,,,,,,Yes,FALSE,          ,

JPRN-UMIN000028079,17-Oct-23,Effect of sensory input to voluntary movement in patients with central movement disorders.,Effect of sensory input to voluntary movement in patients with central movement disorders. - Effect of sensory input to voluntary movement in patients with central movement disorders.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,,Shinshu University,06/07/2017,20170706,03/03/2024 21:37:18,JPRN,https://center6.umin.ac.jp/cgi-open-bin/ctr_e/ctr_view.cgi?recptno=R000032144,Not Recruiting,No,20years-old,Not applicable,Male and Female,04/07/2017,50,Interventional,Single arm Non-randomized,Not applicable,Japan,Hiroshi,Morita,Asahi 3-1-1 Matsumoto,hmorita@shinshu-u.ac.jp,263372156,"Shinshu University Center for Health, Safety and Environmental Management",Inclusion criteria: ,Exclusion criteria: Patients as having other neurological disorders including dementia.,"Parkinson&#39;s disease, Spasticity",peripheral nerve stimulation  transcranial magnetic stimulation,The extent of conditioning effect to H-reflex,,,31/03/2022,,No,FALSE,          ,

NCT03217110,08-Jan-24,Cerebellar Stimulation and Cognitive Control,Cerebellar Transcranial Magnetic Stimulation and Cognitive Control,,"Krystal Parker, PhD",30/06/2017,20170630,03/03/2024 21:37:18,ClinicalTrials.gov,https://clinicaltrials.gov/ct2/show/NCT03217110,Recruiting,No,18 Years,90 Years,All,30/11/2017,200,Interventional,Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Basic Science. Masking: Single (Participant). ,N/A,United States, ; ; ,"Krystal L Parker, Ph.D;Krystal L Parker, Ph.D;Krystal L Parker, Ph.D",,;CT201610712@gmail.com;krystal-parker@uiowa.edu,;319-353-4554;319-353-3554,Univeristy of Iowa;,"
<br>        Inclusion Criteria:
<br>
<br>          -  A clinical diagnosis consistent with enrollment
<br>
<br>        Exclusion Criteria:
<br>
<br>          -  History of recurrent seizures or epilepsy
<br>
<br>          -  Any other neurological or psychiatric diagnosis outside the diagnosis for which the
<br>             participant is enrolled.
<br>
<br>          -  Active substance use disorder in the past 6 months other than tobacco use disorder.
<br>
<br>          -  Inability to consent for study.
<br>
<br>          -  Pacemaker
<br>
<br>          -  Coronary Stent
<br>
<br>          -  Defibrillator
<br>
<br>          -  Neurostimulation
<br>
<br>          -  Claustrophobia
<br>
<br>          -  Uncontrolled high blood pressure
<br>
<br>          -  Atrial fibrillation
<br>
<br>          -  Significant heart disease
<br>
<br>          -  Hemodynamic instability
<br>
<br>          -  Kidney disease
<br>
<br>          -  Pregnant, trying to become pregnant, or breast feeding
<br>      ",,Schizophrenia;Autism Spectrum Disorder;Bipolar Disorder;Depression;Parkinson Disease,Device: Repetitive Transcranial Magnetic Stimulation (rTMS);Device: Sham Repetitive Transcranial Magnetic Stimulation (rTMS),"Change in disease-specific symptom rating scale, one scale identified for each group (MADRS for bipolar group; PANSS for schizophrenia group; UPDRS in Parkinson's patient group).",Change in brain rhythms;Change in cognitive function;Changes in functional MRI;Change in NIH Toolbox emotion battery;Change in motor function;Schizophrenia group: Change in Calgary depression scale.;Bipolar group: Change in Young Mania Rating Scale.;Bipolar group: Change in Columbia Suicide Severity Rating Scale.;Change in PHQ9 score.;Change in CGI.;Change in cognitive function.;Changes in structural MRI.;Changes in MRI-based timing task.;Changes in DTI.;Changes in T1 rho MRI signal.,,,,Yes,FALSE,          ,

NCT03354455,12-Dec-20,Investigating the Causal Role of preSMA in Levodopa-induced Dyskinesia in Parkinson's Disease,Targeting the Pre-supplementary Motor Area With Repetitive Transcranial Magnetic Stimulation to Alleviate Levodopa-induced Dyskinesia in Parkinson´s Disease,,Danish Research Centre for Magnetic Resonance,01/06/2017,20170601,03/03/2024 21:37:18,ClinicalTrials.gov,https://clinicaltrials.gov/show/NCT03354455,Not recruiting,No,18 Years,N/A,All,01/08/2017,20,Interventional,Allocation: Randomized. Intervention model: Crossover Assignment. Primary purpose: Basic Science. Masking: Single (Participant). ,N/A,Denmark, ,"Hartwig R Siebner, MD, DMSci",,,,Danish Research Centre for Magnetic Resonance,"
<br>        Inclusion Criteria:
<br>
<br>          -  Clinical diagnosis of Parkinson's Disease (Hoehn & Yahr 1-3)
<br>
<br>          -  Peak-of-dose levodopa-induced dyskinesia
<br>
<br>        Exclusion Criteria:
<br>
<br>          -  Insufficient Danish language skills
<br>
<br>          -  Neurological disease other than Parkinson's Disease
<br>
<br>          -  Major psychiatric illness
<br>
<br>          -  Sedatives or serotonergic medication in their current treatment.
<br>
<br>          -  Severe tremor
<br>
<br>          -  Montreal Cognitive Assessment score < 26
<br>
<br>        Contraindication for transcranial magnetic stimulation:
<br>
<br>          -  Epilepsy or epilepsy in 1st degree relatives
<br>
<br>          -  Contraindications for MRI-scanning:
<br>
<br>          -  Pacemaker
<br>
<br>          -  Pregnancy
<br>
<br>          -  Metallic foreign objects inside the body
<br>
<br>          -  Severe claustrophobia
<br>      ",,"Dyskinesia, Drug-Induced;Parkinson Disease",Device: Repetitive transcranial magnetic stimulation,Levodopa-induced change in task-related regional neural activity as indexed by the blood oxygen level dependent (BOLD) signal,Onset of LID;Severity of LID,,,,Yes,FALSE,          ,

NCT03025529,08-Jan-18,Transcranial Stimulation for Essential Tremor,Transcranial Stimulation for Essential Tremor,,Beth Israel Deaconess Medical Center,06/01/2017,20170106,03/03/2024 21:37:18,ClinicalTrials.gov,https://clinicaltrials.gov/show/NCT03025529,Not recruiting,No,18 Years,80 Years,All,01/02/2015,8,Interventional,Allocation: Randomized. Intervention model: Crossover Assignment. Primary purpose: Device Feasibility. Masking: None (Open Label). ,N/A,United States;United States;United States;United States,,,,,,,"
<br>        Inclusion Criteria for ET subjects:
<br>
<br>          1. Outpatients with essential tremor as diagnosed and confirmed by movement disorder
<br>             specialist
<br>
<br>          2. Women of child-bearing potential must provide a negative pregnancy test at entry into
<br>             the study
<br>
<br>          3. Stable doses of all medications for at least 14 days prior to study entry and for the
<br>             duration of the study,
<br>
<br>          4. At least a 1cm amplitude tremor as judged by the screener using a ruler
<br>
<br>        Inclusion Criteria for Healthy Volunteers:
<br>
<br>          1. Healthy subjects without tremor and without significant neurologic disease suggestive
<br>             of cerebellar ataxia or other neurodegenerative diseases
<br>
<br>          2. Ages 18-80
<br>
<br>        Exclusion Criteria:
<br>
<br>          1. Any unstable illness or concomitant medical condition that, in the investigator's
<br>             opinion, precludes participation in this study, including disorders that may affect
<br>             gait or balance (i.e., stroke, arthritis, etc).
<br>
<br>          2. Pregnancy or lactation.
<br>
<br>          3. Concurrent participation in another clinical study.
<br>
<br>          4. Dementia or other psychiatric illness that prevents the patient from giving informed
<br>             consent (Montreal Cognitive Assessment Score score less than or equal to 21).
<br>
<br>          5. Legal incapacity or limited legal capacity.
<br>
<br>          6. Tremor derived from any cause other than essential tremor (Parkinson's disease,
<br>             drug-induced, anxiety-induced) in the clinical assessment at screening
<br>
<br>          7. Currently taking lithium or amiodarone or any other drug judged to be contributing to
<br>             tremor as judged by the investigator (may be a cause of tremor)
<br>
<br>          8. No medication is an absolute exclusion from TMS. Medications will be reviewed by the
<br>             responsible MD and a decision about inclusion will be made based on the following:
<br>
<br>               -  The patient's past medical history, drug dose, history of recent medication
<br>                  changes or duration of treatment, and combination with other Central Nervous
<br>                  System active drugs.
<br>
<br>               -  The published TMS guidelines review of medications to be considered with TMS
<br>
<br>          9. History of seizures, diagnosis of epilepsy, history of abnormal (epileptiform) EEG, or
<br>             family history of treatment resistant epilepsy with the exception of a single seizure
<br>             of benign etiology (e.g. febrile seizures) in the judgement of the investigator
<br>
<br>         10. TMS and MRI-Specific exclusion criteria including:
<br>
<br>               -  Known metal in the head (such as a surgical aneurysm clip) or a history of prior
<br>                  neurosurgical procedures.
<br>
<br>               -  Ferromagnetic bioimplants activated by any electronic, mechanical or magnetic
<br>                  means, such as cochlear implants, pacemakers, medication pumps, vagal
<br>                  stimulators, deep brain stimulators, neurostimulators, biostimulators, or
<br>                  ventriculo-peritoneal shunts.
<br>
<br>               -  Subjects who have or might have bullet fragments or other shrapnel (veterans or
<br>                  workers exposed to metal in their work environment).
<br>
<br>               -  Subjects with metallic paint (e.g. color contact lenses, tattoos, metallic
<br>                  eyeliner)
<br>
<br>               -  Subjects expressing significant claustrophobia.
<br>      ;
<br>        Inclusion Criteria for ET subjects:
<br>
<br>          1. Outpatients with essential tremor as diagnosed and confirmed by movement disorder
<br>             specialist
<br>
<br>          2. Women of child-bearing potential must provide a negative pregnancy test at entry into
<br>             the study
<br>
<br>          3. Stable doses of all medications for at least 14 days prior to study entry and for the
<br>             duration of the study,
<br>
<br>          4. At least a 1cm amplitude tremor as judged by the screener using a ruler
<br>
<br>        Inclusion Criteria for Healthy Volunteers:
<br>
<br>          1. Healthy subjects without tremor and without significant neurologic disease suggestive
<br>             of cerebellar ataxia or other neurodegenerative diseases
<br>
<br>          2. Ages 18-80
<br>
<br>        Exclusion Criteria:
<br>
<br>          1. Any unstable illness or concomitant medical condition that, in the investigator's
<br>             opinion, precludes participation in this study, including disorders that may affect
<br>             gait or balance (i.e., stroke, arthritis, etc).
<br>
<br>          2. Pregnancy or lactation.
<br>
<br>          3. Concurrent participation in another clinical study.
<br>
<br>          4. Dementia or other psychiatric illness that prevents the patient from giving informed
<br>             consent (Montreal Cognitive Assessment Score score less than or equal to 21).
<br>
<br>          5. Legal incapacity or limited legal capacity.
<br>
<br>          6. Tremor derived from any cause other than essential tremor (Parkinson's disease,
<br>             drug-induced, anxiety-induced) in the clinical assessment at screening
<br>
<br>          7. Currently taking lithium or amiodarone or any other drug judged to be contributing to
