TrialID,"Last Refreshed on","Public title","Scientific title",Acronym,"Primary sponsor","Date registration","Date registration3","Export date","Source Register","web address","Recruitment Status","other records","Inclusion agemin","Inclusion agemax","Inclusion gender","Date enrollement","Target size","Study type","Study design",Phase,Countries,"Contact Firstname","Contact Lastname","Contact Address","Contact Email","Contact Tel","Contact Affiliation","Inclusion Criteria","Exclusion Criteria",Condition,Intervention,"Primary outcome","Secondary outcome","results date posted","results date completed","results url link","Retrospective flag","Bridging flag truefalse","Bridged type","results yes no"
NCT06232629,"12 February 2024","Towards Noninvasive DBS of the Basal Ganglia in Parkinson's Disease Using TUS","Towards Noninvasive Deep Brain Stimulation of the Basal Ganglia in Parkinson's Disease Using Low-intensity Transcranial Ultrasound Stimulation",,"University Health Network, Toronto",26/12/2023,"  20231226","03/03/2024 20:40:04",ClinicalTrials.gov,https://clinicaltrials.gov/ct2/show/NCT06232629,"Not recruiting",No,"18 Years",N/A,All,01/08/2023,10,Interventional,"Allocation: Randomized. Intervention model: Crossover Assignment. Primary purpose: Basic Science. Masking: Double (Participant, Outcomes Assessor). ",N/A,Canada," ","Robert Chen, MBBS",,,,"University Health Network, Toronto","
<br>      ",,"Essential Tremor;Parkinson's Disease;Movement Disorders;Neuropathic Pain",,"Clinical Rating Scale for Tremor",,,,,No,False,"          ",
ChiCTR-DDD-17010794,"18 April 2017","The study on early diagnosis of Parkinson 's disease by transcranial ultrasonography","the study on early diagnosis of Parkinson 's disease by transcranial ultrasonography                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ",,"Department of Neurology, Fujian Institute of Geriatrics, Fujian Medical University Union Hospital",05/03/2017,"  20170305","03/03/2024 20:40:04",ChiCTR,http://www.chictr.org.cn/showproj.aspx?proj=18272,"Not Recruiting",No,36,84,Both,08/11/2014,"Target condition:135;Difficult condition:0","Diagnostic test","Diagnostic test for accuracy","Diagnostic New Technique Clincal Study",China,"Qinyong Ye",,"Department of Neurology, Fujian Institute of Geriatrics, Fujian Medical University Union Hospital, 29 Xinquan Road, Fuzhou, Fujian, China",unionqyye@163.com,"+86 0591-83357896?8455","Department of Neurology, Fujian Institute of Geriatrics, Fujian Medical University Union Hospital","Inclusion criteria: 67 Parkinson's disease patients in our research came from Department of Neurology, Fujian Medical University Union Hospital. They were diagnosed by Queen Square Brain Bank UK PDS Brain Bank Criteria for the diagnosis of PD as the case group. Their ages were ranged from 36 to 84 years old, the average age was (67.18 ± 9.912) years old. All PD patients underwent UPDRS-III, and Hoehn-Yahr Rating Scale (H-Y). The UPDRS results can be divided into mild (below 10 points), moderate (11-20), severe (21-30).","Exclusion criteria: In this research, 68 participants, without family history of PD and ruling out Parkinson’syndrome, Vascular Parkinsonism and the other extrapyramidal disease, were recruited as the control group. The both groups matched in age and gender.","Parkinson's Disease","Gold Standard:Diagnosis of Parkinson disease needs to meet 3 or more: unilateral onset;resting tremor;progressive course; long term asymmetry, the most obvious symptoms is the onset side; a good response to levodopa (70% ~ 100%); levodopa induced chorea; a reaction  of levodopa lasts 5 years or more; clinical course last;Index test:Laboratory&#32;apparatus<br>As&#32;shown&#32;in&#32;Figure&#32;1,&#32;The&#32;ultrasound&#32;equipment,&#32;Philips&#32;IE33-BOMJH1&#32;color&#32;Doppler&#32;ultrasonography,&#32;Model&#32;IE-ELite,&#32;with&#32;2-4MHz&#32;phased&#32;array&#32;probe&#32;(S5-1&#32;probe)&#32;was&#32;used&#32;for&#32;TCS&#32;to&#32;examine&#32;SN&#32;in&#32;our&#32;study.<br>Transcranial&#32;ultrasound&#32;study<br>Ultrasonography&#32;through&#32;temporal&#32;window,&#32;alon;","the area of the echogenic signals in the substantia nigra;the  intensity of the echogenic signals in the substantia nigra;",,,,,No,False,"          ",
JPRN-UMIN000023639,"17 October 2023","A Study to Evaluate the Effectiveness and Safety of ExAblate Transcranial MRgFUS  Thalamotomy Treatment of Medication  Refractory Essential Tremor Subjects","A Study to Evaluate the Effectiveness and Safety of ExAblate Transcranial MRgFUS  Thalamotomy Treatment of Medication  Refractory Essential Tremor Subjects - Transcranial MRgFUS Thalamotomy on   Essential Tremor Subjects                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ",,"Departments of Neurology and Neurosurgery,  Hokuto Hospital",01/01/2017,"  20170101","03/03/2024 20:40:04",JPRN,https://center6.umin.ac.jp/cgi-open-bin/ctr_e/ctr_view.cgi?recptno=R000027204,"Not Recruiting",No,22years-old,"Not applicable","Male and Female",01/03/2015,10,Interventional,"Single arm Non-randomized","Not selected",Japan,,"Yu-ichi Tsutsumi","7-5, Kisen, Inada-machi, Obihiro City, Hokkaido",tsutsumi@hokuto7.or.jp,0155488000,"Hokuto Hospital Employee Relations Division","Inclusion criteria: ","Exclusion criteria: 1. Subjects with unstable cardiac status  2. Subjects exhibiting any behaviors consistent with ethanol or substance abuse  3. Severe hypertension  4. Subjects with standard contraindications for MR imaging  5. Known intolerance or allergies to the MRI contrast agent  6. Patient with severely impaired renal function and/or who is on dialysis  7. History of abnormal bleeding and/or coagulopathy  8. Receiving anticoagulant or antiplatelet therapy within one week of focused ultrasound procedure or drugs known to increase risk or hemorrhage within one month of focused ultrasound procedure   9. Active or suspected acute or chronic uncontrolled infection  10. History of immunocompromise including those who are HIV positive  11. History of intracranial hemorrhage  12. Cerebrovascular disease  13. Subjects with uncontrolled symptoms and signs of increased intracranial pressure   14. Presence of any other neurodegenerative disease such as Parkinson-plus syndromes suspected on neurological examination       15. Anyone suspected to have the diagnosis of idiopathic Parkinson&#39;s disease   16. Presence of significant cognitive impairment   17. Subjects with life-threatening systemic disease   18. Subjects with a history of seizures within the past year  19. Subjects with presence or history of psychosis. Subjects with significant or active mood disorders including depression   20. Subjects with risk factors for intraoperative or postoperative bleeding  21. Subjects with brain tumors   22. Pregnancy or lactation   23. Subjects who have had deep brain stimulation or a prior stereotactic ablation of the basal ganglia  24. Subjects who have been administered botulinum toxins for 5 months prior to Baseline  25. Subjects who have an Overall Skull Density Ratio of 0.35 or less as calculated from the screening CT","Essential Tremor","ExAblate MR Guided Focused Ultrasound is an attractive modality for non-invasive thermal ablation of soft tissue tumors [1-6].  Treatment begins by acquiring a series of MR images of the target tissue. The physician then reviews the images on the ExAblate system workstation, identifies a target volume on the MR images, delineates the treatment contours on the images, and reviews the treatment plan. Therapy planning software calculates the parameters required to effectively treat the defined region. During the treatment, an ultrasound transducer generates a point of focused ultrasound energy, called a sonication.  The sonication raises the tissue temperature within a well-defined region, causing a thermal coagulation effect. MR images acquired during sonication provide a quantitative, real-time temperature map of the entire field-of-view around the target area to confirm the location of the sonication and the size of the coagulated region. The sonication process is repeated at multiple adjacent points to cover the entire prescribed treatment volume.","1. Safety   Safety of ExAblate will be determined by an evaluation of the incidence and severity of device / treatment related complications from the first treatment day visit through ALL study follow ups. Adverse events (type, frequency, severity) are expected to be similar to those of previous studies using ExAblate TcMRgFUS for Thalamotomy.   All AEs will be reported and categorized by investigators as definitely, probably, possibly, or unrelated to the device or procedure and categorized by treatment group / treatment arm.     2. Effectiveness     Primary effectiveness will be evaluated using a validated, tremor rating scale: the Clinical Rating Scale for Tremors (CRST) for ET subjects, based upon subjects in whom unilateral ExAblate lesioning is attempted (i.e., Intent-to-Treat analysis).     Clinical assessments will be made at the following time points:  screening, baseline with subjects on confirmed stable medication (at 1-months post screening), and post-treatment at 1 week, 1 month, 3 months, 6 months, and 12 months.","1. Quality life claims: Questionnaire for Essential Tremor (QUEST) outcome (upper extremity questions) at Months 3 change from Baseline    2. Durability (as measured by QUEST upper arm extremity questions) of the procedure as reflected by the efficacy data through change from baseline measures through Month 12 follow up     3. Subject daily functionalities: as measured by CRST Part-C (subscales) Month 12 as compared to Baseline",,31/12/2016,,No,False,"          ",
NCT02289560,"9 January 2023","Continued Access Protocol: ExAblate Transcranial MR Guided Focused Ultrasound for the Treatment of Essential Tremors","A Continued Access Study to Evaluate the Effectiveness and Safety of ExAblate Transcranial MRgFUS Thalamotomy Treatment of Medication Refractory Essential Tremor Subjects",,InSightec,10/11/2014,"  20141110","03/03/2024 20:40:04",ClinicalTrials.gov,https://clinicaltrials.gov/show/NCT02289560,"Not recruiting",No,"22 Years",N/A,All,01/04/2015,50,Interventional,"Allocation: N/A. Intervention model: Single Group Assignment. Primary purpose: Treatment. Masking: None (Open Label). ",N/A,"United States",,,,,,,"
<br>        Inclusion Criteria:
<br>
<br>          -  Men and women, age 22 years and older
<br>
<br>          -  Subjects who are able and willing to give informed consent and able to attend all
<br>             study visits
<br>
<br>          -  Subjects with a diagnosis of Essential Tremor as confirmed from clinical history and
<br>             examination by a neurologist or neurosurgeon specialized in movement disorder
<br>
<br>          -  Subject exhibits a significant disability from their ET despite medical treatment
<br>
<br>          -  Subjects should be on a stable dose of all ET medications for 30 days prior to study
<br>             entry
<br>
<br>          -  Subject is able to communicate sensations during the ExAblate Transcranial procedure
<br>
<br>        Exclusion Criteria:
<br>
<br>          -  Subjects with unstable cardiac status
<br>
<br>          -  Severe hypertension
<br>
<br>          -  Subjects with standard contraindications for MR imaging such as non-MRI compatible
<br>             implanted metallic devices including cardiac pacemakers, size limitations, etc.
<br>
<br>          -  Known intolerance or allergies to the MRI contrast agent including advanced kidney
<br>             disease or severely impaired renal function
<br>
<br>          -  Significant claustrophobia that cannot be managed with mild medication
<br>
<br>          -  Current medical condition resulting in abnormal bleeding and/or coagulopathy
<br>
<br>          -  Receiving anticoagulant (e.g. warfarin) or antiplatelet (e.g. aspirin) therapy within
<br>             one week of focused ultrasound procedure or drugs known to increase risk or hemorrhage
<br>
<br>          -  History of intracranial hemorrhage
<br>
<br>          -  History of multiple strokes, or a stroke within past 6 months
<br>
<br>          -  Subjects who are not able or willing to tolerate the required prolonged stationary
<br>             supine position during treatment
<br>
<br>          -  Are participating or have participated in another clinical trial in the last 30 days
<br>
<br>          -  Subjects unable to communicate with the investigator and staff
<br>
<br>          -  Subjects with a history of seizures within the past year
<br>
<br>          -  Subjects with brain tumors
<br>      ",,"Essential Tremor","Device: Transcranial ExAblate","The incidence and severity of adverse events (AEs)","Effectiveness of the ExAblate Transcranial MRgFUS treatment of medication-refractory Essential Tremor (ET) will be determined using the Clinical Rating Scale for Tremor (CRST)",,,,Yes,False,"          ",
NCT02252380,"9 January 2023","ExAblate Transcranial MRgFUS for the Management of Treatment-Refractory Movement Disorders","A Feasibility Clinical Trial of the Magnetic Resonance Guided Focused Ultrasound (MRgFUS) for the Management of Treatment-Refractory Movement Disorders",,InSightec,26/09/2014,"  20140926","03/03/2024 20:40:04",ClinicalTrials.gov,https://clinicaltrials.gov/show/NCT02252380,"Not recruiting",No,"18 Years","85 Years",All,01/05/2015,10,Interventional,"Allocation: N/A. Intervention model: Single Group Assignment. Primary purpose: Treatment. Masking: None (Open Label). ",N/A,Canada," ","Andres Lozano, MD",,,,"Sunnybrook Health Sciences Centre","
<br>        Inclusion Criteria:
<br>
<br>          -  Men and women, between 18 and 85 years, inclusive.
<br>
<br>          -  Subjects who are able and willing to give consent and able to attend all study visits.
<br>
<br>          -  A movement disorder symptom that has been deemed treatment-refractory by a movement
<br>             disorder neurologist, including:
<br>
<br>             o akathisia, akinesia, athetosis, bradykinesia, chorea, dystonia, tremor, myoclonus,
<br>             dyskinesia, spasms, tics
<br>
<br>          -  Medication-refractoriness as determined by an adequate dose and duration of standard
<br>             movement disorders treatment as determined by a specialist neurologist (e.g. a trial
<br>             of primidone and propranolol for ET)
<br>
<br>          -  Able to communicate sensations during the ExAblate Neuro treatment
<br>
<br>          -  Stable doses of all medications for 30 days prior to study entry and for the duration
<br>             of the study.
<br>
<br>        Exclusion Criteria:
<br>
<br>          -  Patients with unstable cardiac status including:
<br>
<br>               -  Unstable angina pectoris on medication
<br>
<br>               -  Patients with documented myocardial infarction within six months of protocol
<br>                  entry
<br>
<br>               -  Congestive heart failure requiring medication (other than diuretic)
<br>
<br>               -  Patients on anti-arrhythmic drugs
<br>
<br>          -  Severe hypertension (diastolic BP > 100 on medication)
<br>
<br>          -  Patients with standard contraindications for MR imaging such as non-MRI compatible
<br>             implanted metallic devices including cardiac pacemakers, size limitations, etc.
<br>
<br>          -  History of abnormal bleeding and/or coagulopathy (including deep venous thrombosis)
<br>
<br>          -  Cerebrovascular disease (multiple CVA or CVA within 6 months)
<br>
<br>          -  Symptoms and signs of increased intracranial pressure (e.g. headache, nausea,
<br>             vomiting, lethargy, and papilledema)
<br>
<br>          -  Untreated, uncontrolled sleep apnea
<br>
<br>          -  Active or suspected acute or chronic uncontrolled infection
<br>
<br>          -  History of intracranial hemorrhage
<br>
<br>          -  Individuals who are not able or willing to tolerate the required prolonged stationary
<br>             supine position during treatment
<br>
<br>          -  Are participating or have participated in another clinical trial in the last 30 days
<br>
<br>          -  Patients unable to communicate with the investigator and staff.
<br>
<br>          -  Presence of any other neurodegenerative disease like multisystem atrophy, progressive
<br>             supranuclear palsy, dementia with Lewy bodies, and Alzheimer's disease.
<br>
<br>          -  Patients with a history of seizures within the past year
<br>
<br>          -  Patients with psychiatric illness that are not well controlled. Any presence of
<br>             psychosis will be excluded.
<br>
<br>          -  Patients with risk factors for intraoperative or postoperative bleeding (platelet
<br>             count less than 100,000 per cubic millimeter) or a documented coagulopathy
<br>
<br>          -  Patients with brain tumors
<br>
<br>          -  Any illness that in the investigator's opinion preclude participation in this study.
<br>
<br>          -  Pregnancy or lactation.
<br>
<br>          -  Patient is unable to provide his own consent for any reason.
<br>
<br>          -  Legal incapacity or limited legal capacity.
<br>
<br>          -  Patients who have DBS or a prior stereotactic ablation of the basal ganglia
<br>
<br>          -  History of immunocompromise, including patient who is HIV positive
<br>
<br>          -  Known life-threatening systemic disease
<br>      ",,"Movement Disorders;Essential Tremor;Holmes Tremor;Parkinson's Disease;Wilson's Disease;Huntington's Disease;Dystonia;Tardive Dyskinesia;Orofacial Dyskinesias","Device: Transcranial ExAblate System","Severity of Device and Procedure Related Complications",,,,,Yes,False,"          ",
NCT02037217,"11 April 2016","ExAblate Transcranial MR Guided Focused Ultrasound in the Treatment of Essential Tremor","A Feasibility Study to Evaluate Safety and Initial Effectiveness of ExAblate Transcranial MR Guided Focused Ultrasound for Unilateral Thalamotomy in the Treatment of Essential Tremor",,InSightec,14/01/2014,"  20140114","03/03/2024 20:40:04",ClinicalTrials.gov,https://clinicaltrials.gov/show/NCT02037217,"Not recruiting",No,"18 Years","80 Years",Both,01/02/2011,10,Interventional,"Allocation: Non-Randomized, Endpoint Classification: Safety/Efficacy Study, Intervention Model: Single Group Assignment, Masking: Open Label, Primary Purpose: Treatment","Phase 1","Korea, Republic of"," ","Jin Woo Chang, Prof.",,,,"Yonsei University","
<br>        Inclusion Criteria:
<br>
<br>          1. Men and women, between 18 and 80 years, inclusive
<br>
<br>          2. Patients who are able and willing to give consent and able to attend all study visits
<br>
<br>          3. A diagnosis of ET as confirmed from clinical history and examination by a movement
<br>             disorder neurologist
<br>
<br>          4. Tremor refractory to adequate trials of at least two medications, one of which should
<br>             be either propranolol or primidone. An adequate medication trial is defined as a
<br>             therapeutic dose of each medication or the development of side effects as the
<br>             medication dose is titrated.
<br>
<br>          5. Vim nucleus of thalamus can be target by the ExAblate device. The Vim region of the
<br>             thalamus must be apparent on MRI such that targeting can be performed with either
<br>             direct visualization or by measurement from a line connecting the anterior and
<br>             posterior commissures of the brain.
<br>
<br>          6. Able to communicate sensations during the ExAblate MRgFUS treatment
<br>
<br>          7. Postural or intention tremor severity score of greater than or equal to 2 in the
<br>             dominant hand/arm as measured by the CRST rating scale.
<br>
<br>          8. Stable doses of all medications for 30 days prior to study entry and for the duration
<br>             of the study.
<br>
<br>          9. May have bilateral appendicular tremor
<br>
<br>         10. Significant disability due to essential tremor despite medical treatment (CRST score
<br>             of 2 or above in any one of the items 16-23 from the Disability subsection of the
<br>             CRST: [speaking, feeding other than liquids, bringing liquids to mouth, hygiene,
<br>             dressing, writing, working, and social activities])
<br>
<br>         11. Inclusion and exclusion criteria have been agreed upon by two members of the medical
<br>             team.
<br>
<br>        Exclusion Criteria:
<br>
<br>          1. Patients with unstable cardiac status including:
<br>
<br>             1.1 Unstable angina pectoris on medication 1.2 Patients with documented myocardial
<br>             infarction within six months of protocol entry 1.3 Congestive heart failure requiring
<br>             medication (other than diuretic) 1.4 Patients on anti-arrhythmic drugs
<br>
<br>          2. Patients exhibiting any behavior(s) consistent with ethanol or substance abuse as
<br>             defined by the criteria outlined in the DSM-IV as manifested by one (or more) of the
<br>             following occurring within a 12 month period:
<br>
<br>               -  Recurrent substance use resulting in a failure to fulfill major role obligations
<br>                  at work, school, or home (such as repeated absences or poor work performance
<br>                  related to substance use; substance-related absences, suspensions, or expulsions
<br>                  from school; or neglect of children or household).
<br>
<br>               -  Recurrent substance use in situations in which it is physically hazardous (such
<br>                  as driving an automobile or operating a machine when impaired by substance use)
<br>
<br>               -  Recurrent substance-related legal problems (such as arrests for substance
<br>                  related disorderly conduct)
<br>
<br>               -  Continued substance use despite having persistent or recurrent social or
<br>                  interpersonal problems caused or exacerbated by the effects of the substance
<br>                  (for example, arguments with spouse about consequences of intoxication and
<br>                  physical fights).
<br>
<br>          3. Severe hypertension (diastolic BP > 100 on medication)
<br>
<br>          4. Patients with standard contraindications for MR imaging such as non-MRI compatible
<br>             implanted metallic devices including cardiac pacemakers, size limitations, etc.
<br>
<br>          5. Known intolerance or allergies to the MRI contrast agent (e.g. Gadolinium or
<br>             Magnevist) including advanced kidney disease
<br>
<br>          6. Severely impaired renal function (estimated glomerular filtration rate <
<br>             45ml/min/1.73 m2) or receiving dialysis
<br>
<br>          7. History of abnormal bleeding and/or coagulopathy
<br>
<br>          8. Receiving anticoagulant (e.g. warfarin) or antiplatelet (e.g. aspirin) therapy within
<br>             one week of focused ultrasound procedure or drugs known to increase risk or
<br>             hemorrhage (e.g. Avastin) within one month of focused ultrasound procedure
<br>
<br>          9. Active or suspected acute or chronic uncontrolled infection
<br>
<br>         10. History of intracranial hemorrhage
<br>
<br>         11. Cerebrovascular disease (multiple CVA or CVA within 6 months)
<br>
<br>         12. Individuals who are not able or willing to tolerate the required prolonged stationary
<br>             supine position during treatment (can be up to 4 hrs of total table time.)
<br>
<br>         13. Symptoms and signs of increased intracranial pressue (e.g. headache, nausea,
<br>             vomiting, lethargy, and papilledema)
<br>
<br>         14. Are participating or have participated in another clinical trial in the last 30 days
<br>
<br>         15. Patients unable to communicate with the investigator and staff.
<br>
<br>         16. Presence of any other neurodegenerative disease like parkinson-plus syndromes
<br>             suspected on neurological examination. These include: multisystem atrophy,
<br>             progressive supranuclear palsy, dementia with Lewy bodies, and Alzheimer?s disease.
<br>
<br>         17. Anyone suspected to have the diagnosis of idiopathic Parkinson?s disease. This
<br>             includes excluding anyone with the presence of parkinsonian features including
<br>             bradykinesia rigidity, or postural instability. Subjects who exhibit only mild
<br>             resting tremor but no other symptoms or signs of PD may be included.
<br>
<br>         18. Presence of significant cognitive impairment as determined with a score = 24 on the
<br>             Mini Mental Status Examination (MMSE)
<br>
<br>         19. History of immunocompromise, including patient who is HIV positive
<br>
<br>         20. Known life-threatening systemic disease
<br>
<br>         21. Patients with a history of seizures within the past year
<br>
<br>         22. Patients with current or a prior history of any psychiatric illness will be excluded.
<br>             Any presence or history of psychosis will be excluded. Patients with mood disorders
<br>             including depression will be excluded. For the purpose of this study, we consider a
<br>             significant mood disorder to include any patient who has:
<br>
<br>               -  been under the care of a psychiatrist for over 3 months
<br>
<br>               -  taken antidepressant medications for greater than 6 months
<br>
<br>               -  has participated in cognitive-behavioral therapy
<br>
<br>               -  been hospitalized for the treatment of a psychiatric illness
<br>
<br>               -  received transcranial magnetic stimulation
<br>
<br>               -  received electroconvulsive therapy
<br>
<br>         23. Patients with risk factors for intraoperative or postoperative bleeding (platelet
<br>             count less than 100,000 per cubic millimeter, PT > 14, PTT > 36 or INR > 1.3) or a
<br>             documented coagulopathy
<br>
<br>         24. Patients with brain tumors
<br>
<br>         25. Any illness that in the investigator's opinion preclude participation in this study.
<br>
<br>         26. Pregnancy or lactation.
<br>
<br>         27. Legal incapacity or limited legal capacity.
<br>
<br>         28. Patients who have had deep brain stimulation or a",,"Essential Tremor","Device: ExAblate Transcranial MRgFUS System","Device or procedure related Adverse Events reported","Tremor rating scales: the Clinical Rating Scale for Tremors",,,,No,False,"          ",
NCT01932463,"19 February 2015","ExAblate (Magnetic Resonance-guided Focused Ultrasound Surgery) for Treatment of Tremor","A Feasibility Study to Evaluate Safety and Initial Effectiveness of ExAblate Transcranial MR Guided Focused Ultrasound for Unilateral Thalamotomy in the Treatment of Tremor",,InSightec,22/08/2013,"  20130822","03/03/2024 20:40:04",ClinicalTrials.gov,http://clinicaltrials.gov/show/NCT01932463,"Not recruiting",No,"18 Years","80 Years",Both,01/05/2011,6,Interventional,"Endpoint Classification: Safety/Efficacy Study, Intervention Model: Single Group Assignment, Masking: Open Label, Primary Purpose: Treatment",N/A,Canada,,,,,,,"
<br>        Inclusion Criteria:
<br>
<br>          1. Men and women, between 18 and 80 years, inclusive
<br>
<br>          2. Patients who are able and willing to give consent and able to attend all study visits
<br>
<br>          3. A diagnosis of  ET  as confirmed from clinical history and examination by a movement
<br>             disorder neurologist
<br>
<br>          4. Tremor refractory to adequate trials of at least two medications, one of which should
<br>             be either propranolol or primidone.  An adequate medication trial is defined as a
<br>             therapeutic dose of each medication or the development of side effects as the
<br>             medication dose is titrated.
<br>
<br>          5. Vim nucleus of thalamus can be target by the ExAblate device.  The Vim region of the
<br>             thalamus must be apparent on MRI such that targeting can be performed with either
<br>             direct visualization or by measurement from a line connecting the anterior and
<br>             posterior commissures of the brain.
<br>
<br>          6. Able to communicate sensations during the ExAblate MRgFUS treatment
<br>
<br>          7. Postural or intention tremor severity score of greater than or equal to 2 in the
<br>             dominant hand/arm as measured by the CRST rating scale.
<br>
<br>          8. Stable doses of all medications for 30 days prior to study entry and for the duration
<br>             of the study.
<br>
<br>          9. May have bilateral appendicular tremor
<br>
<br>         10. Significant disability due to essential tremor despite medical treatment (CRST score
<br>             of 2 or above in any one of the items 16-23 from the Disability subsection of the
<br>             CRST: [speaking, feeding other than liquids, bringing liquids to mouth, hygiene,
<br>             dressing, writing, working, and social activities])
<br>
<br>         11. Inclusion and exclusion criteria have been agreed upon by two members of the medical
<br>             team.
<br>
<br>        Exclusion Criteria:
<br>
<br>          1. Patients with unstable cardiac status including:
<br>
<br>               -  Unstable angina pectoris on medication
<br>
<br>               -  Patients with documented myocardial infarction within six months of protocol
<br>                  entry
<br>
<br>               -  Congestive heart failure requiring medication (other than diuretic)
<br>
<br>               -  Patients on anti-arrhythmic drugs
<br>
<br>          2. Alcohol or drug abuse within the past 6 months
<br>
<br>          3. Severe hypertension (diastolic BP > 100 on medication)
<br>
<br>          4. Patients with standard contraindications for MR imaging such as non-MRI compatible
<br>             implanted metallic devices including cardiac pacemakers, size limitations, etc.
<br>
<br>          5. Known intolerance or allergies to the MRI contrast agent (e.g. Gadolinium or
<br>             Magnevist) including advanced kidney disease
<br>
<br>          6. Severely impaired renal function (estimated glomerular filtration rate <
<br>             30ml/min/1.73 m2) or receiving dialysis
<br>
<br>          7. History of abnormal bleeding and/or coagulopathy
<br>
<br>          8. Receiving anticoagulant (e.g. warfarin) or antiplatelet (e.g. aspirin) therapy within
<br>             one week of focused ultrasound procedure or drugs known to increase risk or
<br>             hemorrhage (e.g. Avastin) within one month of focused ultrasound procedure
<br>
<br>          9. Active or suspected acute or chronic uncontrolled infection
<br>
<br>         10. History of intracranial hemorrhage
<br>
<br>         11. Cerebrovascular disease (multiple CVA or CVA within 6 months)
<br>
<br>         12. Individuals who are not able or willing to tolerate the required prolonged stationary
<br>             supine position during treatment (can be up to 4 hrs of total table time.)
<br>
<br>         13. Symptoms and signs of increased intracranial pressure (e.g. headache, nausea,
<br>             vomiting, lethargy, and papilledema)
<br>
<br>         14. Untreated, uncontrolled sleep apnea
<br>
<br>         15. Are participating or have participated in another clinical trial in the last 30 days
<br>
<br>         16. Patients unable to communicate with the investigator and staff.
<br>
<br>         17. Presence of any other neurodegenerative disease like parkinson-plus syndromes
<br>             suspected on neurological examination.  These include: multisystem atrophy,
<br>             progressive supranuclear palsy, dementia with Lewy bodies, and Alzheimer's disease.
<br>             The presence of some mild parkinsonian features will be accepted since ET is
<br>             recognized to be associated with overlap symptoms of PD.  The mild PD symptoms that
<br>             will be tolerated for inclusion into the trial include resting tremor, bradykinesia,
<br>             and rigidity.
<br>
<br>         18. Presence of significant cognitive impairment as determined with a score = 24 on the
<br>             Mini Mental Status Examination (MMSE)
<br>
<br>         19. History of immunocompromise, including patient who is HIV positive
<br>
<br>         20. Known life-threatening systemic disease
<br>
<br>         21. Patients with a history of seizures within the past year
<br>
<br>         22. Patients with psychiatric illness that are not well controlled.  Any presence of
<br>             psychosis will be excluded.  Patients with mood disorders including depression will
<br>             be excluded if they have exhibited symptoms within 6 months while on medication.
<br>             Patients who have been treated with transcranial magnetic stimulation or ECT will be
<br>             excluded.
<br>
<br>         23. Patients with risk factors for intraoperative or postoperative bleeding (platelet
<br>             count less than 100,000 per cubic millimeter, PT > 14, PTT > 36 or INR > 1.3) or a
<br>             documented coagulopathy
<br>
<br>         24. Patients with brain tumors
<br>
<br>         25. Any illness that in the investigator's opinion preclude participation in this study.
<br>
<br>         26. Pregnancy or lactation.
<br>
<br>         27. Legal incapacity or limited legal capacity.
<br>
<br>         28. Patients who have had deep brain stimulation or a prior stereotactic ablation of the
<br>             basal ganglia
